SURVEY ROUND,SITE NAME,STATE,LGA,WARD,LATITUDE,LONGITUDE,SITE MANAGEMENT AGENCY (SMA),SMA TYPE,REGISTRATION ACTIVITY,SUPPORT WASH,SUPPORT HEALTH,SUPPORT SHELTER/NFI,SUPPORT FOOD,SUPPORT PROTECTION,SUPPORT EDUCATION,SUPPORT LIVELIHOOD,SITE CLASSIFICATION,SITE TYPE,LAND OWNERSHIP,COMMON SHELTER TYPE,NO OF HOUSEHOLDS,INFANTS MALE,INFANTS FEMALE,CHILDREN MALE,CHILDREN FEMALE,YOUTH MALE,YOUTH FEMALE,ADULT MALE,ADULT FEMALE,ELDERLY MALE,ELDERLY FEMALE,TOTAL NUMBER OF IDPS,PREVIOUSLY BEEN DISPLACED,INTENDED RETURN AREA,WHY NOT RETURN,NO SHELTER,TENTS,MAKESHIFT,INDOORS,ACCESS ELECTRICITY,ACCESS SAFE COOKING,HAVE PRIVATE AREAS,HAVE MOSQUITO NETS,MOST NEEDED NFI,WATER SOURCE LOCATION,DRINKING WATER SOURCE,WATER CONSUMPTION,DRINKING WATER POTABLE,DRINKING WATER QUALITY COMPLAINTS,LATRINE CONDITION,FUNCTIONING TOILET,GARBAGE DISPOSAL,SOLID WASTE PROBLEM,HAND WASHING STATIONS,HYGIENE PROMOTION CAMPAIGN,OPEN DEFECATION,ACCESS TO FOOD,ACCESS TO MARKET,DISTRIBUTION FREQUENCY,OBTAINING FOOD,MALNUTRITION SCREENING,MOST PREVALENT HEALTH PROBLEM,ACCESS TO MEDICINE,ACCESS TO HEALTH FACILITY,LOCATION HEALTH FACILITY,HEALTH FACILITIES PROVIDER,ACCESS TO EDUCATION,EDUCATION LOCATION,ATTENDING SCHOOL,MAJORITY OCCUPATION,ACCESS TO INCOME,LIVESTOCK,CULTIVATION,SOURCE OF INFORMATION FOR MOST RESIDENTS,MAIN TOPIC IDP'S IS REQUESTING INFORMATION,SERIOUS PROBLEM DUE TO LACK OF INFORMATION
14,GANYALA,BORNO,MAIDUGURI M. C.,GWANGE  II,11.82575,13.16181,No,,No,Yes,Yes,Yes,No,Yes,Yes,No,Host Communities,Host Communities,Ancestral,Host family house,204,52,52,71,92,158,167,198,312,19,39,1160,No,Place of origin,Lack of food,None,None,<25%,>75%,<75%,<75%,<50%,>75%,Blankets/Mats,On-site (<10 mn),Water truck,>15 ltr,No,Yes,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes,Yes,Yes,"Yes, off site",No,Irregular,Distribution,Yes,Fever,No,Yes,On-site (>3 km),NGO,Yes,On-site,None,Daily labourer,No,Yes,No,Radio/news,Distribution,No
14,GANGA / TALAKARI,BORNO,MAIDUGURI M. C.,GWANGE  II,11.82528,13.16052,No,,No,Yes,Yes,Yes,No,Yes,Yes,No,Host Communities,Host Communities,Ancestral,Host family house,211,27,27,62,76,179,204,280,325,7,13,1200,No,Place of origin,Lack of food,None,None,<25%,>75%,<75%,<75%,<50%,>75%,Blankets/Mats,On-site (<10 mn),Water truck,>15 ltr,No,Yes,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,Yes,Yes,"Yes, off site",No,Irregular,Distribution,Yes,Fever,No,Yes,On-site (>3 km),NGO,Yes,On-site,<75%,Daily labourer,No,Yes,Yes,Mobile phone,Distribution,No
14,LAYIN DAN BAUCHI,BORNO,MAIDUGURI M. C.,GWANGE  II,11.83391,13.16725,No,,No,Yes,Yes,Yes,No,Yes,Yes,No,Host Communities,Host Communities,Ancestral,Host family house,421,108,108,147,189,326,346,409,647,40,80,2400,No,Place of origin,Lack of safety,None,None,<25%,>75%,<75%,<75%,<50%,>75%,Blankets/Mats,On-site (<10 mn),Water truck,>15 ltr,No,Yes,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,Yes,Yes,"Yes, off site",No,Irregular,Distribution,Yes,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<75%,Daily labourer,No,Yes,No,Radio/news,Distribution,No
14,ASKIRA STREET,BORNO,MAIDUGURI M. C.,GWANGE  II,11.8323,13.17182,No,,No,Yes,Yes,Yes,No,Yes,Yes,No,Host Communities,Host Communities,Ancestral,Host family house,25,7,6,9,11,18,21,23,38,2,5,140,No,Place of origin,Lack of safety,None,None,<25%,>75%,<75%,<75%,<50%,>75%,Blankets/Mats,On-site (<10 mn),Water truck,>15 ltr,No,Yes,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,Yes,Yes,"Yes, off site",No,Irregular,Distribution,Yes,Fever,No,Yes,On-site (>3 km),NGO,Yes,On-site,<75%,Daily labourer,No,Yes,No,Radio/news,Distribution,No
14,ALI ASKIRIS,BORNO,MAIDUGURI M. C.,GWANGE  II,11.82982,13.16351,No,,No,Yes,Yes,Yes,No,Yes,Yes,No,Host Communities,Host Communities,Ancestral,Host family house,667,171,171,233,299,516,548,648,1024,63,127,3800,No,Place of origin,Lack of safety,None,None,<25%,>75%,<75%,<75%,<50%,>75%,Blankets/Mats,On-site (<10 mn),Water truck,>15 ltr,No,Yes,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,Yes,Yes,"Yes, off site",No,Irregular,Distribution,Yes,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<75%,Daily labourer,No,No,No,Radio/news,Safety and Security,No
14,USMAN TOBACCO,BORNO,MAIDUGURI M. C.,GWANGE  II,11.83013,13.17477,No,,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Host Communities,Host Communities,Ancestral,Host family house,73,18,18,25,31,54,58,68,108,7,13,400,No,Place of origin,Lack of safety,None,None,None,>75%,<50%,<50%,<50%,>75%,Blankets/Mats,On-site (>10 mn),Water truck,>15 ltr,No,Yes,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,Yes,Yes,"Yes, on site",Yes,Irregular,Distribution,Yes,Malaria,No,Yes,On-site (>3 km),Government,Yes,On-site,<75%,Daily labourer,No,No,No,Families/Friends,Safety and Security,No
14,IBRAHIM BIU,BORNO,MAIDUGURI M. C.,GWANGE  III,11.82777,13.16918,No,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Host Communities,Host Communities,Ancestral,Community center,714,143,214,214,536,500,679,679,714,107,214,4000,No,Place of origin,Lack of safety,<25%,None,None,>75%,<50%,<50%,None,>75%,Plastic sheeting,On-site (<10 mn),Water truck,5 - 10 ltr,Yes,No,Good (Hygienic),350,No waste disposal system,Yes,Yes but no soap/water inside,Yes,No,"Yes, off site",Yes,Irregular,Cash,Yes,Diarrhea,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<50%,Daily labourer,Yes,No,No,Radio/news,Other relief assistance,No
14,MALA KARASUWA,BORNO,MAIDUGURI M. C.,GWANGE  III,11.82516,13.17388,No,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Host Communities,Host Communities,Ancestral,Community center,1054,211,315,316,790,738,1000,1001,1054,158,317,5900,No,Place of origin,Lack of safety,<25%,None,None,>75%,<75%,<75%,<50%,>75%,Plastic sheeting,On-site (<10 mn),Water truck,>15 ltr,Yes,No,Good (Hygienic),500,No waste disposal system,Yes,Yes but no soap/water inside,Yes,No,"Yes, off site",Yes,Irregular,Cash,Yes,Diarrhea,No,Yes,On-site (<3 km),INGO,Yes,On-site,<75%,Daily labourer,Yes,No,No,Radio/news,Distribution,No
14,GONI KOLO,BORNO,MAIDUGURI M. C.,GWANGE  III,11.82369,13.17591,No,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Host Communities,Host Communities,Ancestral,Community center,625,125,188,187,469,438,593,594,625,94,187,3500,No,Place of origin,Lack of safety,<25%,None,None,>75%,<50%,<75%,<75%,>75%,Blankets/Mats,On-site (<10 mn),Water truck,>15 ltr,Yes,No,Good (Hygienic),250,No waste disposal system,Yes,Yes but no soap/water inside,Yes,No,"Yes, off site",Yes,Irregular,Cash,Yes,Malaria,No,Yes,On-site (<3 km),INGO,Yes,On-site,<75%,Daily labourer,Yes,No,No,Radio/news,Other relief assistance,No
14,MAITEMA ,BORNO,MAIDUGURI M. C.,GWANGE  III,11.82227,13.17567,No,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Host Communities,Host Communities,Ancestral,Community center,827,165,248,248,620,579,785,785,827,125,248,4630,No,Place of origin,Lack of safety,<25%,None,None,>75%,<50%,<75%,>75%,<25%,Blankets/Mats,On-site (<10 mn),Water truck,>15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,"Yes, off site",Yes,Irregular,Cash,Yes,Skin disease,No,Yes,On-site (<3 km),INGO,Yes,On-site,<50%,Daily labourer,No,No,Yes,Radio/news,Other relief assistance,No
14,BANA BOHMA ,BORNO,MAIDUGURI M. C.,GWANGE  III,11.82205,13.17567,No,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Host Communities,Host Communities,Ancestral,Community center,679,130,204,204,504,471,639,655,688,102,203,3800,No,Place of origin,Lack of safety,<25%,None,None,<75%,<50%,<75%,<75%,>75%,Blankets/Mats,On-site (<10 mn),Water truck,>15 ltr,Yes,No,Good (Hygienic),250,No waste disposal system,Yes,Yes but no soap/water inside,Yes,No,"Yes, off site",Yes,Irregular,Cash,Yes,Malaria,No,Yes,On-site (<3 km),INGO,Yes,On-site,<50%,Daily labourer,Yes,No,No,Radio/news,Safety and Security,No
14,HAUSARI TSKIYA,BORNO,MAIDUGURI M. C.,HAUSARI/ZANGO,11.84045,13.1517,No,,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,915,194,290,469,644,484,677,843,1141,40,57,4839,No,Place of origin,House damaged/destroyed,None,None,<50%,>75%,<75%,<75%,<25%,<50%,Blankets/Mats,On-site (>10 mn),Hand pumps,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,Yes,Yes,"Yes, off site",Yes,Irregular,Cash,Yes,Malaria,Yes,Yes,On-site (>3 km),Government,Yes,On-site,<50%,Daily labourer,Yes,Yes,No,Mobile phone,Situation in areas of origin,No
14,HAUSARI DANDALMARI,BORNO,MAIDUGURI M. C.,HAUSARI/ZANGO,11.84211,13.14974,No,,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,929,204,305,483,694,462,691,855,1133,61,50,4938,No,Place of origin,House damaged/destroyed,None,None,<50%,>75%,<75%,<75%,<25%,<50%,Blankets/Mats,On-site (<10 mn),Hand pumps,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,Yes,Yes,"Yes, on site",Yes,Irregular,Distribution,No,Cough,Yes,Yes,Off-site (<3 km),Government,Yes,On-site,<50%,Daily labourer,Yes,Yes,No,Radio/news,Situation in areas of origin,No
14,HAUSARI KANGALA FAYA,BORNO,MAIDUGURI M. C.,HAUSARI/ZANGO,11.84165,13.15251,No,,No,Yes,No,Yes,No,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,858,181,271,438,602,452,633,788,1065,40,50,4520,No,Place of origin,Lack of safety,None,<25%,<25%,<75%,<50%,<50%,<25%,<50%,Mosquito nets,On-site (<10 mn),Hand pumps,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,Yes,Yes,"Yes, off site",Yes,Irregular,Cash,Yes,Malnutrition,Yes,Yes,Off-site (<3 km),Government,Yes,On-site,<50%,Petty trade,Yes,Yes,No,Radio/news,Situation in areas of origin,No
14,TOROTOROMA,BORNO,MAIDUGURI M. C.,HAUSARI/ZANGO,11.84245,13.15038,No,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,869,192,216,483,663,424,662,765,1099,49,52,4605,No,Place of origin,House damaged/destroyed,None,None,<25%,>75%,<75%,<75%,<25%,<50%,Mosquito nets,On-site (>10 mn),Hand pumps,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,Yes,Yes,"Yes, on site",Yes,Irregular,Distribution,Yes,Fever,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<50%,Petty trade,Yes,Yes,No,Radio/news,Situation in areas of origin,No
14,TUDUN WADA,BORNO,MAIDUGURI M. C.,LAMISULA/JABBA MARI,11.83744,13.11309,No,,Yes,Yes,No,Yes,No,Yes,No,Yes,Host Communities,Host Communities,Private Building,Host family house,245,107,201,84,197,103,194,160,298,45,82,1471,No,Place of origin,Accessibility,None,None,<25%,<75%,<75%,<75%,<50%,>75%,Blankets/Mats,On-site (>10 mn),Piped water supply,>15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,Yes,Yes,"Yes, off site",Yes,Irregular,Cash,Yes,Malaria,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<50%,Petty trade,Yes,Yes,Yes,Radio/news,Distribution,No
14,SHUWARI,BORNO,MAIDUGURI M. C.,LAMISULA/JABBA MARI,11.855,13.11939,No,,Yes,Yes,No,Yes,Yes,Yes,No,No,Host Communities,Host Communities,Public/Government,Individual house,2089,106,226,1253,2179,1678,3471,1561,1710,127,201,12512,No,Place of origin,Lack of safety,None,None,<25%,>75%,<50%,<50%,<75%,>75%,Plastic sheeting,On-site (>10 mn),Piped water supply,>15 ltr,Yes,No,Good (Hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<50%,Petty trade,No,No,No,Radio/news,Other relief assistance,No
14,JERUSALEM / WULARI,BORNO,MAIDUGURI M. C.,LAMISULA/JABBA MARI,11.84445,13.13865,No,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,2694,714,986,1025,1901,1326,3062,2795,4518,252,348,16927,Yes,Place of origin,Lack of safety,None,None,None,>75%,<50%,<50%,<25%,<50%,Blankets/Mats,On-site (<10 mn),Hand pumps,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<50%,Petty trade,Yes,Yes,Yes,Radio/news,Situation in areas of origin,No
14,BAYAN QUARTERS,BORNO,MAIDUGURI M. C.,LAMISULA/JABBA MARI,11.87483,13.1589,No,,Yes,No,No,Yes,No,Yes,No,Yes,Host Communities,Host Communities,Private Building,Host family house,1813,56,82,410,726,1019,2608,1983,3456,197,335,10872,No,Place of origin,Accessibility,None,None,<25%,>75%,<75%,>75%,<75%,<75%,Blankets/Mats,Off-site (>10 mn),Hand pumps,>15 ltr,Yes,No,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,No,No,"Yes, off site",Yes,Irregular,Distribution,Yes,Malaria,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<75%,Farming,Yes,Yes,Yes,Radio/news,Situation in areas of origin,No
14,KUMSHE,BORNO,MAIDUGURI M. C.,LAMISULA/JABBA MARI,11.85724,13.14948,No,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,1648,98,116,1286,1665,803,1469,1865,2191,179,201,9873,No,Place of origin,Accessibility,None,None,<25%,>75%,<75%,<75%,<50%,<50%,Blankets/Mats,On-site (<10 mn),Piped water supply,>15 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,Yes,No,"Yes, off site",Yes,Irregular,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<50%,Petty trade,Yes,Yes,Yes,Radio/news,Situation in areas of origin,No
14,GONERI STREET,BORNO,MAIDUGURI M. C.,LIMANTI,11.85118,13.15717,No,,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Host Communities,Host Communities,Private Building,Host family house,114,17,42,56,80,67,75,97,145,4,8,591,No,Place of origin,Lack of safety,None,None,<50%,>75%,>75%,>75%,<25%,<25%,Kitchen sets,On-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Irregular,Cash,No,Malaria,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<50%,Petty trade,Yes,Yes,No,Radio/news,Situation in areas of origin,No
14,LIMANTI,BORNO,MAIDUGURI M. C.,LIMANTI,11.85007,13.15874,No,,No,Yes,No,Yes,Yes,Yes,No,Yes,Host Communities,Host Communities,Private Building,Host family house,127,19,48,63,92,77,85,110,166,5,8,673,No,Place of origin,Lack of safety,None,None,<25%,>75%,>75%,>75%,<25%,<50%,Mosquito nets,On-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Irregular,Cash,No,Malaria,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<50%,Petty trade,Yes,Yes,No,Radio/news,Situation in areas of origin,No
14,GALTIMARI,BORNO,MAIDUGURI M. C.,LIMANTI,11.85155,13.15701,No,,Yes,Yes,No,Yes,No,Yes,No,Yes,Host Communities,Host Communities,Private Building,Host family house,137,21,52,69,99,84,92,120,180,5,10,732,No,Place of origin,Lack of food,None,None,<50%,>75%,>75%,>75%,<25%,<50%,Blankets/Mats,On-site (<10 mn),Hand pumps,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,No,Yes,"Yes, off site",Yes,Irregular,Cash,No,Malaria,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<50%,Daily labourer,Yes,Yes,No,Radio/news,Situation in areas of origin,No
14,AL-MISKIN STREET,BORNO,MAIDUGURI M. C.,LIMANTI,11.85015,13.15762,No,,Yes,Yes,No,Yes,No,Yes,Yes,No,Host Communities,Host Communities,Private Building,Host family house,150,23,59,76,109,92,101,198,132,5,11,806,Yes,Place of origin,Lack of safety,None,None,<25%,>75%,<75%,<75%,<25%,<25%,Mosquito nets,On-site (<10 mn),Hand pumps,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes,No,Yes,"Yes, off site",Yes,Irregular,Cash,No,Malaria,No,Yes,Off-site (<3 km),Government,Yes,On-site,<75%,Daily labourer,Yes,Yes,No,Radio/news,Situation in areas of origin,No
14,SHEHU DARMA,BORNO,MAIDUGURI M. C.,LIMANTI,11.84817,13.15642,No,,No,Yes,No,Yes,No,No,Yes,No,Host Communities,Host Communities,Private Building,Host family house,132,19,51,66,96,80,89,115,173,5,9,703,No,Place of origin,Lack of safety,None,None,<25%,>75%,>75%,<75%,<25%,<25%,Mosquito nets,On-site (<10 mn),Hand pumps,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,No,No,"Yes, off site",Yes,Irregular,Cash,No,Malnutrition,No,Yes,Off-site (<3 km),Government,Yes,On-site,<75%,Petty trade,Yes,Yes,No,Radio/news,Situation in areas of origin,No
14,MUSTAPHA BINTUBE,BORNO,MAIDUGURI M. C.,LIMANTI,11.84881,13.1568,No,,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,164,25,63,82,119,99,111,143,216,6,12,876,No,Place of origin,House damaged/destroyed,None,None,None,<75%,<75%,<75%,<25%,<50%,Mosquito nets,On-site (<10 mn),Hand pumps,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Everyday,Cash,No,Malnutrition,No,Yes,Off-site (<3 km),Government,Yes,On-site,<50%,Daily labourer,Yes,Yes,No,Radio/news,Situation in areas of origin,No
14,SHETIMA KWAMI ,BORNO,MAIDUGURI M. C.,LIMANTI,11.84894,13.1749,No,,No,Yes,No,Yes,No,Yes,No,No,Host Communities,Host Communities,Private Building,Host family house,109,26,30,53,76,64,71,102,128,4,7,561,No,Place of origin,Lack of safety,None,None,<25%,>75%,<75%,<75%,<25%,<50%,Blankets/Mats,On-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,No,Yes,"Yes, off site",Yes,Irregular,Cash,No,Fever,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<50%,Petty trade,Yes,Yes,No,Radio/news,Situation in areas of origin,No
14,KALWA,BORNO,MAIDUGURI M. C.,MAFONI,11.8477,13.15179,No,,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,731,109,179,525,600,439,478,799,909,83,42,4163,No,Place of origin,Lack of safety,None,None,None,>75%,<50%,<75%,None,<25%,Blankets/Mats,On-site (<10 mn),Hand pumps,>15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Everyday,Cash,Yes,Cough,No,Yes,Off-site (<3 km),Government,Yes,On-site,<75%,Daily labourer,Yes,Yes,No,Radio/news,Safety and Security,Yes
14,FURATARI ,BORNO,MAIDUGURI M. C.,MAFONI,11.85112,13.14991,No,,No,Yes,No,Yes,Yes,Yes,Yes,No,Host Communities,Host Communities,Private Building,Host family house,370,105,104,266,305,223,243,381,381,52,54,2114,No,Place of origin,Lack of food,None,None,None,>75%,<50%,>75%,None,<25%,Blankets/Mats,On-site (<10 mn),Hand pumps,>15 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,Yes,Yes,"Yes, on site",Yes,Everyday,Cash,Yes,Cough,No,Yes,Off-site (<3 km),Government,Yes,On-site,<75%,Daily labourer,Yes,Yes,No,Radio/news,Situation in areas of origin,No
14,MAFONI,BORNO,MAIDUGURI M. C.,MAFONI,11.85619,13.15063,No,,No,Yes,No,Yes,Yes,Yes,Yes,No,Host Communities,Host Communities,Private Building,Host family house,305,59,61,221,252,183,200,335,380,35,17,1743,No,Place of origin,Lack of safety,None,None,None,>75%,<75%,>75%,None,<50%,Blankets/Mats,On-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Everyday,Cash,Yes,Cough,No,Yes,Off-site (>3 km),Government,Yes,On-site,<75%,Daily labourer,Yes,Yes,No,Radio/news,Safety and Security,No
14,GONI ZARAMI ,BORNO,MAIDUGURI M. C.,MAFONI,11.84774,13.1478,No,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,512,74,127,367,410,308,334,524,523,72,74,2813,No,Place of origin,Lack of safety,None,None,None,>75%,<50%,<75%,None,<25%,Blankets/Mats,On-site (<10 mn),Hand pumps,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,Yes,Yes,"Yes, on site",Yes,Everyday,Distribution,Yes,Cough,No,Yes,On-site (<3 km),NGO,Yes,On-site,<75%,Daily labourer,Yes,No,Yes,Radio/news,Situation in areas of origin,No
14,BANDARI,BORNO,MAIDUGURI M. C.,MAFONI,11.85001,13.14676,No,,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,608,92,151,436,500,365,398,665,756,69,34,3466,Yes,Place of origin,Lack of safety,None,None,None,>75%,<75%,>75%,None,<25%,Blankets/Mats,On-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,No,"Yes, on site",Yes,Everyday,Cash,Yes,Cough,No,Yes,Off-site (<3 km),Local clinic,Yes,On-site,<75%,Petty trade,Yes,Yes,Yes,Radio/news,Situation in areas of origin,No
14,ARI ASKIRI YALARE,BORNO,MAIDUGURI M. C.,MAFONI,11.85237,13.14625,No,,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,345,50,85,249,283,209,224,378,428,38,18,1962,No,Place of origin,Lack of safety,None,None,None,>75%,<50%,<75%,None,<25%,Blankets/Mats,On-site (<10 mn),Hand pumps,>15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,Yes,No,"Yes, on site",Yes,Everyday,Cash,Yes,Cough,No,Yes,Off-site (<3 km),Government,Yes,On-site,<75%,Daily labourer,Yes,Yes,Yes,Radio/news,Situation in areas of origin,No
14,BULUNTUTU KASUWA,BORNO,MAIDUGURI M. C.,MAISANDARI,11.82215,13.090732,No,,Yes,Yes,No,Yes,No,Yes,No,Yes,Host Communities,Host Communities,Private Building,Host family house,332,7,11,59,103,221,392,348,592,30,42,1805,No,Place of origin,Lack of safety,None,None,<25%,>75%,>75%,>75%,<50%,<75%,Blankets/Mats,On-site (<10 mn),Piped water supply,>15 ltr,Yes,No,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,Yes,No,"Yes, off site",Yes,Irregular,Cash,Yes,Cough,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<75%,Petty trade,Yes,Yes,Yes,Mobile phone,Situation in areas of origin,No
14,DAMBOA ROAD,BORNO,MAIDUGURI M. C.,MAISANDARI,11.806358,13.135011,No,,Yes,No,No,Yes,Yes,Yes,No,Yes,Host Communities,Host Communities,Private Building,Host family house,1500,32,54,267,453,952,1768,1372,2785,116,204,8003,No,Place of origin,Lack of safety,None,None,None,>75%,<75%,<75%,<75%,<75%,Blankets/Mats,Off-site (<10 mn),Piped water supply,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Irregular,Cash,Yes,Cough,Yes,Yes,Off-site (>3 km),Government,Yes,Off-site,>75%,Daily labourer,Yes,Yes,Yes,Radio/news,Situation in areas of origin,No
14,GRA,BORNO,MAIDUGURI M. C.,MAISANDARI,11.816842,13.155284,No,,Yes,No,No,Yes,No,Yes,No,Yes,Host Communities,Host Communities,Private Building,Host family house,335,43,50,170,199,212,240,241,308,95,120,1678,No,Place of origin,Lack of safety,None,None,None,>75%,<75%,<75%,<75%,<75%,Blankets/Mats,Off-site (>10 mn),Piped water supply,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,Yes,Yes,"Yes, off site",Yes,Irregular,Cash,Yes,Cough,Yes,Yes,Off-site (>3 km),Government,Yes,Off-site,>75%,Collecting firewood,Yes,Yes,Yes,Mobile phone,Situation in areas of origin,No
14,SULUMRI,BORNO,MAIDUGURI M. C.,MAISANDARI,11.801572,13.118775,No,,Yes,No,No,Yes,Yes,Yes,No,Yes,Host Communities,Host Communities,Private Building,Host family house,3762,285,412,1524,2545,3178,2925,3524,4614,693,646,20346,No,Place of origin,Lack of safety,None,None,<25%,>75%,<75%,<75%,<50%,<75%,Blankets/Mats,Off-site (<10 mn),Piped water supply,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Irregular,Cash,Yes,Cough,Yes,Yes,Off-site (>3 km),Government,Yes,Off-site,None,Collecting firewood,Yes,Yes,Yes,Radio/news,Safety and Security,No
